"id","user_id","recorded_at","latitude","longitude","accuracy","speed","heading","altitude","activity_type","activity_confidence","is_moving","battery_level","is_charging","distance_from_previous","created_at"
"115897",8558,"2026-03-06 10:57:22.135+00","40.18659500","71.72862500",NULL,"0.38",NULL,NULL,NULL,NULL,False,NULL,NULL,"31.08","2026-03-06 18:01:38.748252+00"
"115898",8558,"2026-03-06 10:57:22.135+00","40.18659500","71.72862500",NULL,"0.38",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748252+00"
"115893",8558,"2026-03-06 10:57:18.157+00","40.18653830","71.72898330",NULL,"5.51",NULL,NULL,NULL,NULL,False,NULL,NULL,"30.41","2026-03-06 18:01:38.748252+00"
"115894",8558,"2026-03-06 10:57:18.157+00","40.18653830","71.72898330",NULL,"5.51",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748252+00"
"115895",8558,"2026-03-06 10:57:18.157+00","40.18653830","71.72898330",NULL,"5.51",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748252+00"
"115896",8558,"2026-03-06 10:57:18.157+00","40.18653830","71.72898330",NULL,"5.51",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748252+00"
"115892",8558,"2026-03-06 10:57:06.165+00","40.18662000","71.72932500",NULL,"7.55",NULL,NULL,NULL,NULL,False,NULL,NULL,"30.88","2026-03-06 18:01:38.748251+00"
"115889",8558,"2026-03-06 10:57:03.169+00","40.18689170","71.72940000",NULL,"9.51",NULL,NULL,NULL,NULL,False,NULL,NULL,"31.13","2026-03-06 18:01:38.748251+00"
"115890",8558,"2026-03-06 10:57:03.169+00","40.18689170","71.72940000",NULL,"9.51",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748251+00"
"115891",8558,"2026-03-06 10:57:03.169+00","40.18689170","71.72940000",NULL,"9.51",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748251+00"
"115888",8558,"2026-03-06 10:57:00.168+00","40.18716830","71.72945670",NULL,"8.86",NULL,NULL,NULL,NULL,False,NULL,NULL,"31.28","2026-03-06 18:01:38.748251+00"
"115884",8558,"2026-03-06 10:56:56.158+00","40.18744170","71.72937000",NULL,"10.51",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.61","2026-03-06 18:01:38.74825+00"
"115885",8558,"2026-03-06 10:56:56.158+00","40.18744170","71.72937000",NULL,"10.51",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.74825+00"
"115886",8558,"2026-03-06 10:56:56.158+00","40.18744170","71.72937000",NULL,"10.51",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.74825+00"
"115887",8558,"2026-03-06 10:56:56.158+00","40.18744170","71.72937000",NULL,"10.51",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.74825+00"
"115883",8558,"2026-03-06 10:56:52.158+00","40.18786830","71.72941830",NULL,"13.47",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.92","2026-03-06 18:01:38.74825+00"
"115880",8558,"2026-03-06 10:56:49.16+00","40.18828000","71.72946000",NULL,"14.14",NULL,NULL,NULL,NULL,False,NULL,NULL,"53.44","2026-03-06 18:01:38.748248+00"
"115881",8558,"2026-03-06 10:56:49.16+00","40.18828000","71.72946000",NULL,"14.14",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748249+00"
"115882",8558,"2026-03-06 10:56:49.16+00","40.18828000","71.72946000",NULL,"14.14",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748249+00"
"115879",8558,"2026-03-06 10:56:45.46+00","40.18876000","71.72942830",NULL,"16.77",NULL,NULL,NULL,NULL,False,NULL,NULL,"59.03","2026-03-06 18:01:38.748248+00"
"115876",8558,"2026-03-06 10:56:44.16+00","40.18912330","71.72993500",NULL,"16.22",NULL,NULL,NULL,NULL,False,NULL,NULL,"46.87","2026-03-06 18:01:38.748247+00"
"115877",8558,"2026-03-06 10:56:44.16+00","40.18912330","71.72993500",NULL,"16.22",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748248+00"
"115878",8558,"2026-03-06 10:56:44.16+00","40.18912330","71.72993500",NULL,"16.22",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748248+00"
"115875",8558,"2026-03-06 10:56:41.95+00","40.18945330","71.73027830",NULL,"16.44",NULL,NULL,NULL,NULL,False,NULL,NULL,"46.87","2026-03-06 18:01:38.748247+00"
"115872",8558,"2026-03-06 10:56:41.157+00","40.18942000","71.72972830",NULL,"16.29",NULL,NULL,NULL,NULL,False,NULL,NULL,"50.88","2026-03-06 18:01:38.748247+00"
"115873",8558,"2026-03-06 10:56:41.157+00","40.18942000","71.72972830",NULL,"16.29",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748247+00"
"115874",8558,"2026-03-06 10:56:41.157+00","40.18942000","71.72972830",NULL,"16.29",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748247+00"
"115871",8558,"2026-03-06 10:56:38.158+00","40.18986830","71.72984830",NULL,"17.43",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.22","2026-03-06 18:01:38.748246+00"
"115868",8558,"2026-03-06 10:56:35.157+00","40.19028670","71.72994330",NULL,"16.42",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.56","2026-03-06 18:01:38.748246+00"
"115869",8558,"2026-03-06 10:56:35.157+00","40.19028670","71.72994330",NULL,"16.42",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748246+00"
"115870",8558,"2026-03-06 10:56:35.157+00","40.19028670","71.72994330",NULL,"16.42",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748246+00"
"115867",8558,"2026-03-06 10:56:32.169+00","40.19070500","71.73006000",NULL,"16.13",NULL,NULL,NULL,NULL,False,NULL,NULL,"48.78","2026-03-06 18:01:38.748246+00"
"115864",8558,"2026-03-06 10:56:29.173+00","40.19112670","71.73021830",NULL,"15.76",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.58","2026-03-06 18:01:38.748245+00"
"115865",8558,"2026-03-06 10:56:29.173+00","40.19112670","71.73021830",NULL,"15.76",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748245+00"
"115866",8558,"2026-03-06 10:56:29.173+00","40.19112670","71.73021830",NULL,"15.76",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748245+00"
"115863",8558,"2026-03-06 10:56:26.172+00","40.19154000","71.73036330",NULL,"15.64",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.08","2026-03-06 18:01:38.748245+00"
"115860",8558,"2026-03-06 10:56:23.172+00","40.19195670","71.73046170",NULL,"15.27",NULL,NULL,NULL,NULL,False,NULL,NULL,"46.05","2026-03-06 18:01:38.748243+00"
"115861",8558,"2026-03-06 10:56:23.172+00","40.19195670","71.73046170",NULL,"15.27",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748244+00"
"115862",8558,"2026-03-06 10:56:23.172+00","40.19195670","71.73046170",NULL,"15.27",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748244+00"
"115859",8558,"2026-03-06 10:56:20.171+00","40.19236830","71.73052170",NULL,"14.23",NULL,NULL,NULL,NULL,False,NULL,NULL,"42.57","2026-03-06 18:01:38.748243+00"
"115856",8558,"2026-03-06 10:56:17.171+00","40.19275000","71.73056000",NULL,"12.87",NULL,NULL,NULL,NULL,False,NULL,NULL,"36.78","2026-03-06 18:01:38.748243+00"
"115857",8558,"2026-03-06 10:56:17.171+00","40.19275000","71.73056000",NULL,"12.87",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748243+00"
"115858",8558,"2026-03-06 10:56:17.171+00","40.19275000","71.73056000",NULL,"12.87",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748243+00"
"115855",8558,"2026-03-06 10:56:14.172+00","40.19307830","71.73061330",NULL,"11.18",NULL,NULL,NULL,NULL,False,NULL,NULL,"40.35","2026-03-06 18:01:38.748242+00"
"115853",8558,"2026-03-06 10:56:10.171+00","40.19343830","71.73067330",NULL,"7.93",NULL,NULL,NULL,NULL,False,NULL,NULL,"24.54","2026-03-06 18:01:38.748242+00"
"115854",8558,"2026-03-06 10:56:10.171+00","40.19343830","71.73067330",NULL,"7.93",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748242+00"
"115849",8558,"2026-03-06 10:56:06.172+00","40.19365670","71.73071500",NULL,"5.34",NULL,NULL,NULL,NULL,False,NULL,NULL,"32.27","2026-03-06 18:01:38.493522+00"
"115850",8558,"2026-03-06 10:56:06.172+00","40.19365670","71.73071500",NULL,"5.34",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493523+00"
"115851",8558,"2026-03-06 10:56:06.172+00","40.19365670","71.73071500",NULL,"5.34",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.74824+00"
"115852",8558,"2026-03-06 10:56:06.172+00","40.19365670","71.73071500",NULL,"5.34",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.748241+00"
"115845",8558,"2026-03-06 10:55:58.17+00","40.19394500","71.73075830",NULL,"10.22",NULL,NULL,NULL,NULL,False,NULL,NULL,"49.03","2026-03-06 18:01:38.49352+00"
"115846",8558,"2026-03-06 10:55:58.17+00","40.19394500","71.73075830",NULL,"10.22",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.49352+00"
"115847",8558,"2026-03-06 10:55:58.17+00","40.19394500","71.73075830",NULL,"10.22",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493521+00"
"115848",8558,"2026-03-06 10:55:58.17+00","40.19394500","71.73075830",NULL,"10.22",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493521+00"
"115844",8558,"2026-03-06 10:55:54.173+00","40.19438170","71.73083830",NULL,"13.08",NULL,NULL,NULL,NULL,False,NULL,NULL,"41.51","2026-03-06 18:01:38.493519+00"
"115841",8558,"2026-03-06 10:55:51.172+00","40.19475170","71.73090330",NULL,"14.68",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.41","2026-03-06 18:01:38.493517+00"
"115842",8558,"2026-03-06 10:55:51.172+00","40.19475170","71.73090330",NULL,"14.68",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493518+00"
"115843",8558,"2026-03-06 10:55:51.172+00","40.19475170","71.73090330",NULL,"14.68",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493518+00"
"115840",8558,"2026-03-06 10:55:48.172+00","40.19517500","71.73097000",NULL,"16.60",NULL,NULL,NULL,NULL,False,NULL,NULL,"51.94","2026-03-06 18:01:38.493516+00"
"115836",8558,"2026-03-06 10:55:45.172+00","40.19564170","71.73099500",NULL,"17.48",NULL,NULL,NULL,NULL,False,NULL,NULL,"52.78","2026-03-06 18:01:38.493512+00"
"115837",8558,"2026-03-06 10:55:45.172+00","40.19564170","71.73099500",NULL,"17.48",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493513+00"
"115838",8558,"2026-03-06 10:55:45.172+00","40.19564170","71.73099500",NULL,"17.48",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493515+00"
"115839",8558,"2026-03-06 10:55:45.172+00","40.19564170","71.73099500",NULL,"17.48",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493515+00"
"115835",8558,"2026-03-06 10:55:42.171+00","40.19611500","71.73094830",NULL,"17.93",NULL,NULL,NULL,NULL,False,NULL,NULL,"56.27","2026-03-06 18:01:38.493511+00"
"115832",8558,"2026-03-06 10:55:39.171+00","40.19661670","71.73086170",NULL,"18.92",NULL,NULL,NULL,NULL,False,NULL,NULL,"60.08","2026-03-06 18:01:38.493509+00"
"115833",8558,"2026-03-06 10:55:39.171+00","40.19661670","71.73086170",NULL,"18.92",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.49351+00"
"115834",8558,"2026-03-06 10:55:39.171+00","40.19661670","71.73086170",NULL,"18.92",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493511+00"
"115831",8558,"2026-03-06 10:55:36.172+00","40.19715670","71.73083830",NULL,"20.06",NULL,NULL,NULL,NULL,False,NULL,NULL,"60.07","2026-03-06 18:01:38.493508+00"
"115828",8558,"2026-03-06 10:55:33.172+00","40.19769330","71.73092000",NULL,"19.56",NULL,NULL,NULL,NULL,False,NULL,NULL,"58.67","2026-03-06 18:01:38.493506+00"
"115829",8558,"2026-03-06 10:55:33.172+00","40.19769330","71.73092000",NULL,"19.56",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493507+00"
"115830",8558,"2026-03-06 10:55:33.172+00","40.19769330","71.73092000",NULL,"19.56",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493507+00"
"115827",8558,"2026-03-06 10:55:30.171+00","40.19821000","71.73106000",NULL,"18.71",NULL,NULL,NULL,NULL,False,NULL,NULL,"56.83","2026-03-06 18:01:38.493506+00"
"115823",8558,"2026-03-06 10:55:27.172+00","40.19870500","71.73122670",NULL,"18.44",NULL,NULL,NULL,NULL,False,NULL,NULL,"54.99","2026-03-06 18:01:38.493503+00"
"115824",8558,"2026-03-06 10:55:27.172+00","40.19870500","71.73122670",NULL,"18.44",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493504+00"
"115825",8558,"2026-03-06 10:55:27.172+00","40.19870500","71.73122670",NULL,"18.44",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493504+00"
"115826",8558,"2026-03-06 10:55:27.172+00","40.19870500","71.73122670",NULL,"18.44",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493505+00"
"115820",8558,"2026-03-06 10:55:24.172+00","40.19919000","71.73135330",NULL,"17.40",NULL,NULL,NULL,NULL,False,NULL,NULL,"51.74","2026-03-06 18:01:38.493501+00"
"115821",8558,"2026-03-06 10:55:24.172+00","40.19919000","71.73135330",NULL,"17.40",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493502+00"
"115822",8558,"2026-03-06 10:55:24.172+00","40.19919000","71.73135330",NULL,"17.40",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493502+00"
"115819",8558,"2026-03-06 10:55:21.17+00","40.19965000","71.73144500",NULL,"17.02",NULL,NULL,NULL,NULL,False,NULL,NULL,"51.13","2026-03-06 18:01:38.493499+00"
"115816",8558,"2026-03-06 10:55:18.172+00","40.20010500","71.73153170",NULL,"16.33",NULL,NULL,NULL,NULL,False,NULL,NULL,"51.13","2026-03-06 18:01:38.493496+00"
"115817",8558,"2026-03-06 10:55:18.172+00","40.20010500","71.73153170",NULL,"16.33",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493497+00"
"115818",8558,"2026-03-06 10:55:18.172+00","40.20010500","71.73153170",NULL,"16.33",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493498+00"
"115815",8558,"2026-03-06 10:55:15.168+00","40.20056000","71.73161830",NULL,"15.66",NULL,NULL,NULL,NULL,False,NULL,NULL,"49.18","2026-03-06 18:01:38.493496+00"
"115812",8558,"2026-03-06 10:55:12.171+00","40.20100000","71.73167670",NULL,"14.41",NULL,NULL,NULL,NULL,False,NULL,NULL,"42.89","2026-03-06 18:01:38.493494+00"
"115813",8558,"2026-03-06 10:55:12.171+00","40.20100000","71.73167670",NULL,"14.41",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493494+00"
"115814",8558,"2026-03-06 10:55:12.171+00","40.20100000","71.73167670",NULL,"14.41",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493495+00"
"115811",8558,"2026-03-06 10:55:09.17+00","40.20137830","71.73177500",NULL,"14.45",NULL,NULL,NULL,NULL,False,NULL,NULL,"52.84","2026-03-06 18:01:38.493492+00"
"115808",8558,"2026-03-06 10:55:05.167+00","40.20184330","71.73190330",NULL,"16.01",NULL,NULL,NULL,NULL,False,NULL,NULL,"49.87","2026-03-06 18:01:38.49349+00"
"115809",8558,"2026-03-06 10:55:05.167+00","40.20184330","71.73190330",NULL,"16.01",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493491+00"
"115810",8558,"2026-03-06 10:55:05.167+00","40.20184330","71.73190330",NULL,"16.01",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493491+00"
"115807",8558,"2026-03-06 10:55:02.171+00","40.20228670","71.73199170",NULL,"16.51",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.89","2026-03-06 18:01:38.493489+00"
"115804",8558,"2026-03-06 10:54:59.17+00","40.20271170","71.73208330",NULL,"15.72",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.39","2026-03-06 18:01:38.493486+00"
"115805",8558,"2026-03-06 10:54:59.17+00","40.20271170","71.73208330",NULL,"15.72",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493487+00"
"115806",8558,"2026-03-06 10:54:59.17+00","40.20271170","71.73208330",NULL,"15.72",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493488+00"
"115803",8558,"2026-03-06 10:54:56.165+00","40.20311670","71.73215000",NULL,"15.11",NULL,NULL,NULL,NULL,False,NULL,NULL,"44.52","2026-03-06 18:01:38.493485+00"
"115801",8558,"2026-03-06 10:54:53.168+00","40.20348830","71.73234500",NULL,"15.71",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493475+00"
"115802",8558,"2026-03-06 10:54:53.168+00","40.20348830","71.73234500",NULL,"15.71",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.493477+00"
"115800",8558,"2026-03-06 10:54:53.168+00","40.20348830","71.73234500",NULL,"15.71",NULL,NULL,NULL,NULL,False,NULL,NULL,"48.93","2026-03-06 18:01:38.225433+00"
"115799",8558,"2026-03-06 10:54:50.169+00","40.20391670","71.73247670",NULL,"17.03",NULL,NULL,NULL,NULL,False,NULL,NULL,"42.07","2026-03-06 18:01:38.225432+00"
"115795",8558,"2026-03-06 10:54:48.169+00","40.20429500","71.73246670",NULL,"17.40",NULL,NULL,NULL,NULL,False,NULL,NULL,"54.81","2026-03-06 18:01:38.225422+00"
"115796",8558,"2026-03-06 10:54:48.169+00","40.20429500","71.73246670",NULL,"17.40",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.22543+00"
"115797",8558,"2026-03-06 10:54:48.169+00","40.20429500","71.73246670",NULL,"17.40",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225431+00"
"115798",8558,"2026-03-06 10:54:48.169+00","40.20429500","71.73246670",NULL,"17.40",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225431+00"
"115794",8558,"2026-03-06 10:54:45.169+00","40.20478000","71.73258170",NULL,"18.26",NULL,NULL,NULL,NULL,False,NULL,NULL,"65.71","2026-03-06 18:01:38.225421+00"
"115791",8558,"2026-03-06 10:54:41.17+00","40.20536170","71.73271830",NULL,"19.88",NULL,NULL,NULL,NULL,False,NULL,NULL,"57.64","2026-03-06 18:01:38.225419+00"
"115792",8558,"2026-03-06 10:54:41.17+00","40.20536170","71.73271830",NULL,"19.88",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.22542+00"
"115793",8558,"2026-03-06 10:54:41.17+00","40.20536170","71.73271830",NULL,"19.88",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.22542+00"
"115790",8558,"2026-03-06 10:54:38.169+00","40.20587000","71.73285170",NULL,"20.36",NULL,NULL,NULL,NULL,False,NULL,NULL,"68.45","2026-03-06 18:01:38.225418+00"
"115787",8558,"2026-03-06 10:54:35.168+00","40.20648500","71.73281670",NULL,"21.32",NULL,NULL,NULL,NULL,False,NULL,NULL,"68.46","2026-03-06 18:01:38.225417+00"
"115788",8558,"2026-03-06 10:54:35.168+00","40.20648500","71.73281670",NULL,"21.32",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225417+00"
"115789",8558,"2026-03-06 10:54:35.168+00","40.20648500","71.73281670",NULL,"21.32",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225418+00"
"115786",8558,"2026-03-06 10:54:32.168+00","40.20710000","71.73285500",NULL,"21.52",NULL,NULL,NULL,NULL,False,NULL,NULL,"57.39","2026-03-06 18:01:38.225416+00"
"115783",8558,"2026-03-06 10:54:29.167+00","40.20758000","71.73310330",NULL,"21.44",NULL,NULL,NULL,NULL,False,NULL,NULL,"63.97","2026-03-06 18:01:38.225412+00"
"115784",8558,"2026-03-06 10:54:29.167+00","40.20758000","71.73310330",NULL,"21.44",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225413+00"
"115785",8558,"2026-03-06 10:54:29.167+00","40.20758000","71.73310330",NULL,"21.44",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225414+00"
"115782",8558,"2026-03-06 10:54:26.171+00","40.20815000","71.73320500",NULL,"21.37",NULL,NULL,NULL,NULL,False,NULL,NULL,"65.31","2026-03-06 18:01:38.225411+00"
"115779",8558,"2026-03-06 10:54:23.17+00","40.20873330","71.73311500",NULL,"21.54",NULL,NULL,NULL,NULL,False,NULL,NULL,"111.71","2026-03-06 18:01:38.225409+00"
"115780",8558,"2026-03-06 10:54:23.17+00","40.20873330","71.73311500",NULL,"21.54",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.22541+00"
"115781",8558,"2026-03-06 10:54:23.17+00","40.20873330","71.73311500",NULL,"21.54",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.22541+00"
"115776",8558,"2026-03-06 10:54:18.169+00","40.20973000","71.73328000",NULL,"21.45",NULL,NULL,NULL,NULL,False,NULL,NULL,"63.22","2026-03-06 18:01:38.225407+00"
"115777",8558,"2026-03-06 10:54:18.169+00","40.20973000","71.73328000",NULL,"21.45",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225408+00"
"115778",8558,"2026-03-06 10:54:18.169+00","40.20973000","71.73328000",NULL,"21.45",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225408+00"
"115775",8558,"2026-03-06 10:54:15.168+00","40.21029670","71.73334000",NULL,"21.60",NULL,NULL,NULL,NULL,False,NULL,NULL,"65.05","2026-03-06 18:01:38.225407+00"
"115772",8558,"2026-03-06 10:54:12.167+00","40.21088000","71.73339830",NULL,"20.97",NULL,NULL,NULL,NULL,False,NULL,NULL,"66.27","2026-03-06 18:01:38.225404+00"
"115773",8558,"2026-03-06 10:54:12.167+00","40.21088000","71.73339830",NULL,"20.97",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225405+00"
"115774",8558,"2026-03-06 10:54:12.167+00","40.21088000","71.73339830",NULL,"20.97",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225406+00"
"115771",8558,"2026-03-06 10:54:09.168+00","40.21147500","71.73344330",NULL,"20.99",NULL,NULL,NULL,NULL,False,NULL,NULL,"55.21","2026-03-06 18:01:38.225404+00"
"115768",8558,"2026-03-06 10:54:06.171+00","40.21195170","71.73362500",NULL,"20.91",NULL,NULL,NULL,NULL,False,NULL,NULL,"61.86","2026-03-06 18:01:38.225402+00"
"115769",8558,"2026-03-06 10:54:06.171+00","40.21195170","71.73362500",NULL,"20.91",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225402+00"
"115770",8558,"2026-03-06 10:54:06.171+00","40.21195170","71.73362500",NULL,"20.91",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225403+00"
"115767",8558,"2026-03-06 10:54:03.168+00","40.21250670","71.73367500",NULL,"20.69",NULL,NULL,NULL,NULL,False,NULL,NULL,"68.39","2026-03-06 18:01:38.225399+00"
"115764",8558,"2026-03-06 10:54:00.171+00","40.21312170","71.73368500",NULL,"21.15",NULL,NULL,NULL,NULL,False,NULL,NULL,"63.96","2026-03-06 18:01:38.225397+00"
"115765",8558,"2026-03-06 10:54:00.171+00","40.21312170","71.73368500",NULL,"21.15",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225398+00"
"115766",8558,"2026-03-06 10:54:00.171+00","40.21312170","71.73368500",NULL,"21.15",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225398+00"
"115763",8558,"2026-03-06 10:53:57.169+00","40.21369500","71.73374670",NULL,"21.01",NULL,NULL,NULL,NULL,False,NULL,NULL,"82.14","2026-03-06 18:01:38.225396+00"
"115760",8558,"2026-03-06 10:53:53.172+00","40.21442330","71.73390830",NULL,"20.86",NULL,NULL,NULL,NULL,False,NULL,NULL,"64.63","2026-03-06 18:01:38.225394+00"
"115761",8558,"2026-03-06 10:53:53.172+00","40.21442330","71.73390830",NULL,"20.86",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225395+00"
"115762",8558,"2026-03-06 10:53:53.172+00","40.21442330","71.73390830",NULL,"20.86",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225395+00"
"115759",8558,"2026-03-06 10:53:49.946+00","40.21496670","71.73417830",NULL,"20.69",NULL,NULL,NULL,NULL,False,NULL,NULL,"110.09","2026-03-06 18:01:38.225393+00"
"115756",8558,"2026-03-06 10:53:45.171+00","40.21591670","71.73454330",NULL,"20.68",NULL,NULL,NULL,NULL,False,NULL,NULL,"65.08","2026-03-06 18:01:38.225391+00"
"115757",8558,"2026-03-06 10:53:45.171+00","40.21591670","71.73454330",NULL,"20.68",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225392+00"
"115758",8558,"2026-03-06 10:53:45.171+00","40.21591670","71.73454330",NULL,"20.68",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:38.225392+00"
"115755",8558,"2026-03-06 10:53:42.43+00","40.21647170","71.73478670",NULL,"20.43",NULL,NULL,NULL,NULL,False,NULL,NULL,"66.46","2026-03-06 18:01:38.22539+00"
"115752",8558,"2026-03-06 10:53:38.171+00","40.21692830","71.73529170",NULL,"19.91",NULL,NULL,NULL,NULL,False,NULL,NULL,"54.51","2026-03-06 18:01:38.225387+00"
